"","JKSE.Open","JKSE.High","JKSE.Low","JKSE.Close","JKSE.Volume","JKSE.Adjusted","Date"
"2019-02-20",6521.808105,6552.151855,6483.070801,6512.78418,110588600,6512.78418,"2019-02-20"
"2019-02-21",6510.573242,6539.067871,6498.990234,6537.766113,102022900,6537.766113,"2019-02-21"
"2019-02-22",6518.187988,6530.220215,6481.475098,6501.37793,101594400,6501.37793,"2019-02-22"
"2019-02-25",6522.310059,6538.491211,6507.924805,6525.35791,95685700,6525.35791,"2019-02-25"
"2019-02-26",6527.721191,6540.950195,6497.757813,6540.950195,111994800,6540.950195,"2019-02-26"
"2019-02-27",6532.039063,6539.285156,6499.814941,6525.683105,89352100,6525.683105,"2019-02-27"
"2019-02-28",6526.933105,6526.933105,6433.244141,6443.348145,100223700,6443.348145,"2019-02-28"
"2019-03-01",6468.620117,6505.096191,6466.157227,6499.883789,78269700,6499.883789,"2019-03-01"
"2019-03-04",6508.26416,6537.230957,6487.853027,6488.419922,89179000,6488.419922,"2019-03-04"
"2019-03-05",6485.580078,6485.644043,6409.337891,6441.279785,82023100,6441.279785,"2019-03-05"
"2019-03-06",6460.807129,6473.012207,6424.257813,6457.956055,91098200,6457.956055,"2019-03-06"
"2019-03-07",NA,NA,NA,NA,NA,NA,"2019-03-07"
"2019-03-08",6439.84082,6442.204102,6381.730957,6383.067871,92588600,6383.067871,"2019-03-08"
"2019-03-11",6418.882813,6420.782227,6366.039063,6366.434082,97316700,6366.434082,"2019-03-11"
"2019-03-12",6395.880859,6404.430176,6339.967773,6353.773926,84514000,6353.773926,"2019-03-12"
"2019-03-13",6343.121094,6377.575195,6337.874023,6377.575195,100029400,6377.575195,"2019-03-13"
"2019-03-14",6374.916992,6413.266113,6372.964844,6413.266113,96692700,6413.266113,"2019-03-14"
"2019-03-15",6420.182129,6489.194824,6419.644043,6461.183105,122938800,6461.183105,"2019-03-15"
"2019-03-18",6481.592773,6509.446777,6477.288086,6509.446777,105004500,6509.446777,"2019-03-18"
"2019-03-19",6515.561035,6522.205078,6473.286133,6480.275879,113972800,6480.275879,"2019-03-19"
"2019-03-20",6486.882813,6498.425781,6463.943848,6482.709961,106335600,6482.709961,"2019-03-20"
"2019-03-21",6499.271973,6515.971191,6484.312988,6501.775879,120956200,6501.775879,"2019-03-21"
"2019-03-22",6510.852051,6525.273926,6491.904785,6525.273926,129537900,6525.273926,"2019-03-22"
"2019-03-25",6473.855957,6474.647949,6391.519043,6411.250977,105721300,6411.250977,"2019-03-25"
"2019-03-26",6440.916016,6478.047852,6439.582031,6469.999023,85932800,6469.999023,"2019-03-26"
"2019-03-27",6480.557129,6485.425781,6443.974121,6444.737793,90444600,6444.737793,"2019-03-27"
"2019-03-28",6460.486816,6480.788086,6445.358887,6480.788086,92075400,6480.788086,"2019-03-28"
"2019-03-29",6480.98291,6485.958984,6440.916992,6468.754883,102927100,6468.754883,"2019-03-29"
"2019-04-01",6485.721191,6492.911133,6444.844238,6452.61084,93229400,6452.61084,"2019-04-01"
"2019-04-02",6476.623047,6490.073242,6454.983887,6476.065918,97657900,6476.065918,"2019-04-02"
"2019-04-03",NA,NA,NA,NA,NA,NA,"2019-04-03"
"2019-04-04",6489.785156,6505.798828,6480.075195,6494.629883,115935300,6494.629883,"2019-04-04"
"2019-04-05",6501.099121,6506.800781,6473.955078,6474.018066,104044400,6474.018066,"2019-04-05"
"2019-04-08",6480.184082,6484.147949,6390.709961,6425.733887,104784600,6425.733887,"2019-04-08"
"2019-04-09",6434.618164,6484.390137,6429.535156,6484.348145,103220100,6484.348145,"2019-04-09"
"2019-04-10",6476.779785,6487.755859,6456.666016,6478.326172,85785100,6478.326172,"2019-04-10"
"2019-04-11",6468.255859,6472.72998,6410.166016,6410.166016,98465700,6410.166016,"2019-04-11"
"2019-04-12",6395.073242,6422.271973,6394.914063,6405.866211,115690900,6405.866211,"2019-04-12"
"2019-04-15",6426.904785,6442.03418,6415.115234,6435.150879,89372600,6435.150879,"2019-04-15"
"2019-04-16",6440.721191,6485.121094,6438.396973,6481.541016,113905400,6481.541016,"2019-04-16"
"2019-04-17",NA,NA,NA,NA,NA,NA,"2019-04-17"
"2019-04-18",6568.845215,6636.332031,6487.227051,6507.221191,112896400,6507.221191,"2019-04-18"
"2019-04-19",NA,NA,NA,NA,NA,NA,"2019-04-19"
"2019-04-22",6511.085938,6516.242188,6410.039063,6414.743164,94956300,6414.743164,"2019-04-22"
"2019-04-23",6420.163086,6482.818848,6415.455078,6462.821777,105904400,6462.821777,"2019-04-23"
"2019-04-24",6460.265137,6472.527832,6433.972168,6447.884766,95981100,6447.884766,"2019-04-24"
"2019-04-25",6423.837891,6431.591797,6353.283203,6372.787109,95830800,6372.787109,"2019-04-25"
"2019-04-26",6349.923828,6401.080078,6321.660156,6401.080078,84764000,6401.080078,"2019-04-26"
"2019-04-29",6388.381836,6428.344238,6376.705078,6425.89502,87784100,6425.89502,"2019-04-29"
"2019-04-30",6437.975098,6457.821777,6428.251953,6455.352051,94646800,6455.352051,"2019-04-30"
"2019-05-01",NA,NA,NA,NA,NA,NA,"2019-05-01"
"2019-05-02",6458.121094,6465.772949,6363.040039,6374.421875,105193000,6374.421875,"2019-05-02"
"2019-05-03",6366.75,6367.620117,6261.25,6319.458984,93047100,6319.458984,"2019-05-03"
"2019-05-06",6254.811035,6263.086914,6207.623047,6256.352051,76667800,6256.352051,"2019-05-06"
"2019-05-07",6271.961914,6310.939941,6268.319824,6297.317871,99893700,6297.317871,"2019-05-07"
"2019-05-08",6260.696777,6270.883789,6231.362793,6270.202148,92019200,6270.202148,"2019-05-08"
"2019-05-09",6242.180176,6259.626953,6195.38623,6198.804199,92161300,6198.804199,"2019-05-09"
"2019-05-10",6203.103027,6232.664063,6149.220215,6209.118164,83315100,6209.118164,"2019-05-10"
"2019-05-13",6225.39502,6238.262207,6135.395996,6135.395996,73081800,6135.395996,"2019-05-13"
"2019-05-14",6081.401855,6101.089844,6033.618164,6071.202148,102612300,6071.202148,"2019-05-14"
"2019-05-15",6091.643066,6107.439941,5980.884766,5980.884766,90189500,5980.884766,"2019-05-15"
"2019-05-16",5969.855957,6009.62793,5889.555176,5895.737793,90700800,5895.737793,"2019-05-16"
"2019-05-17",5930.269043,5936.970215,5826.868164,5826.868164,88536300,5826.868164,"2019-05-17"
"2019-05-20",5822.474121,5930.154785,5767.400879,5907.121094,88516800,5907.121094,"2019-05-20"
"2019-05-21",5925.416016,5996.540039,5925.416016,5951.37207,88868800,5951.37207,"2019-05-21"
"2019-05-22",5948.382813,5966.797852,5918.899902,5939.63623,73752300,5939.63623,"2019-05-22"
"2019-05-23",5944.032227,6044.571777,5942.171875,6032.695801,80007700,6032.695801,"2019-05-23"
"2019-05-24",6042.575195,6080.191895,6037.080078,6057.353027,94909100,6057.353027,"2019-05-24"
"2019-05-27",6056.414063,6114.530762,6054.768066,6098.974121,79120000,6098.974121,"2019-05-27"
"2019-05-28",6101.842773,6118.905762,6033.14209,6033.14209,107550600,6033.14209,"2019-05-28"
"2019-05-29",6059.530762,6112.431152,6054.570801,6104.105957,79068400,6104.105957,"2019-05-29"
"2019-05-30",NA,NA,NA,NA,NA,NA,"2019-05-30"
"2019-05-31",6110.52002,6209.117188,6110.478027,6209.117188,94994300,6209.117188,"2019-05-31"
"2019-06-03",NA,NA,NA,NA,NA,NA,"2019-06-03"
"2019-06-04",NA,NA,NA,NA,NA,NA,"2019-06-04"
"2019-06-05",NA,NA,NA,NA,NA,NA,"2019-06-05"
"2019-06-06",NA,NA,NA,NA,NA,NA,"2019-06-06"
"2019-06-07",NA,NA,NA,NA,NA,NA,"2019-06-07"
"2019-06-10",6277.292969,6334.64502,6276.279785,6289.609863,94734500,6289.609863,"2019-06-10"
"2019-06-11",6286.799805,6310,6255.26416,6305.992188,86434200,6305.992188,"2019-06-11"
"2019-06-12",6270.352051,6296.817871,6257.438965,6276.176758,90308800,6276.176758,"2019-06-12"
"2019-06-13",6282.60791,6284.458008,6250.117188,6273.082031,95630400,6273.082031,"2019-06-13"
"2019-06-14",6278.025879,6294.648926,6234.98584,6250.265137,86134100,6250.265137,"2019-06-14"
"2019-06-17",6259.535156,6263.499023,6190.524902,6190.524902,94608600,6190.524902,"2019-06-17"
"2019-06-18",6195.133789,6257.330078,6195.133789,6257.330078,94426600,6257.330078,"2019-06-18"
"2019-06-19",6289.452148,6339.262207,6289.452148,6339.262207,104524400,6339.262207,"2019-06-19"
"2019-06-20",6346.013184,6357.459961,6311.251953,6335.698242,93519900,6335.698242,"2019-06-20"
"2019-06-21",6343.481934,6352.528809,6269.690918,6315.436035,111701800,6315.436035,"2019-06-21"
"2019-06-24",6307.926758,6320.535156,6280.222168,6288.464844,113990600,6288.464844,"2019-06-24"
"2019-06-25",6312.101074,6327.981934,6308.00293,6320.444824,104114600,6320.444824,"2019-06-25"
"2019-06-26",6323.811035,6334.179199,6303.349121,6310.48877,117335500,6310.48877,"2019-06-26"
"2019-06-27",6324.692871,6357.928223,6320.089844,6352.709961,99586800,6352.709961,"2019-06-27"
"2019-06-28",6367.018066,6377.350098,6351.505859,6358.628906,106200900,6358.628906,"2019-06-28"
"2019-07-01",6381.181152,6395.625977,6369.192871,6379.687988,128295500,6379.687988,"2019-07-01"
"2019-07-02",6388.222168,6394.454102,6365.37207,6384.897949,128839600,6384.897949,"2019-07-02"
"2019-07-03",6362.958008,6385.373047,6334.748047,6362.62207,115118100,6362.62207,"2019-07-03"
"2019-07-04",6364.067871,6385.128906,6359.415039,6375.966797,138923400,6375.966797,"2019-07-04"
"2019-07-05",6373.317871,6386.644043,6362.924805,6373.477051,132400300,6373.477051,"2019-07-05"
"2019-07-08",6360.213867,6367.361816,6324.721191,6351.827148,106782100,6351.827148,"2019-07-08"
"2019-07-09",6351.484863,6388.323242,6351.422852,6388.323242,120669200,6388.323242,"2019-07-09"
"2019-07-10",6393.189941,6412.824219,6393.189941,6410.683105,116571800,6410.683105,"2019-07-10"
"2019-07-11",6424.628906,6434.908203,6397.222168,6417.065918,123096800,6417.065918,"2019-07-11"
"2019-07-12",6414.198242,6425.317871,6369.496094,6373.345215,132748400,6373.345215,"2019-07-12"
"2019-07-15",6408.308105,6439.192871,6405.450195,6418.233887,138330000,6418.233887,"2019-07-15"
"2019-07-16",6414.729004,6428.268066,6389.397949,6401.879883,120399800,6401.879883,"2019-07-16"
"2019-07-17",6395.463867,6403.500977,6377.50293,6394.608887,142137300,6394.608887,"2019-07-17"
"2019-07-18",6385.058105,6407.256836,6375.617188,6403.293945,150696400,6403.293945,"2019-07-18"
"2019-07-19",6417.442871,6456.539063,6417.442871,6456.539063,129678900,6456.539063,"2019-07-19"
"2019-07-22",6461.411133,6468.24707,6420.349121,6433.546875,125797900,6433.546875,"2019-07-22"
"2019-07-23",6443.710938,6454.088867,6396.674805,6403.810059,129238000,6403.810059,"2019-07-23"
"2019-07-24",6413.319824,6419.221191,6380.01123,6384.986816,149335200,6384.986816,"2019-07-24"
"2019-07-25",6392.388184,6412.714844,6386.291016,6401.365234,124582800,6401.365234,"2019-07-25"
"2019-07-26",6379.204102,6385.587891,6314.410156,6325.236816,122282900,6325.236816,"2019-07-26"
"2019-07-29",6336.845215,6349.367188,6283.602051,6299.035156,126988300,6299.035156,"2019-07-29"
"2019-07-30",6317.573242,6376.996094,6317.036133,6376.996094,127506100,6376.996094,"2019-07-30"
"2019-07-31",6362.108887,6390.504883,6348.99707,6390.504883,114214500,6390.504883,"2019-07-31"
"2019-08-01",6385.26416,6404.581055,6372.705078,6381.541992,107634100,6381.541992,"2019-08-01"
"2019-08-02",6341.123047,6353.11084,6317.270996,6340.180176,93321300,6340.180176,"2019-08-02"
"2019-08-05",6311.164063,6315.062988,6175.703125,6175.703125,122385300,6175.703125,"2019-08-05"
"2019-08-06",6105.09082,6157.762207,6022.599121,6119.471191,113648900,6119.471191,"2019-08-06"
"2019-08-07",6155.828125,6221.661133,6153.644043,6204.194824,115751900,6204.194824,"2019-08-07"
"2019-08-08",6224.897949,6281.100098,6224.897949,6274.670898,108941500,6274.670898,"2019-08-08"
"2019-08-09",6300.092773,6319.439941,6280.667969,6282.131836,102271800,6282.131836,"2019-08-09"
"2019-08-12",6300.672852,6309.102051,6245.276855,6250.595215,98246100,6250.595215,"2019-08-12"
"2019-08-13",6251.308105,6251.308105,6198.065918,6210.961914,106057400,6210.961914,"2019-08-13"
"2019-08-14",6255.509766,6274.575195,6240.204102,6267.334961,116897700,6267.334961,"2019-08-14"
"2019-08-15",6192.456055,6257.585938,6161.665039,6257.585938,118749900,6257.585938,"2019-08-15"
"2019-08-16",6264.379883,6292.375,6235.701172,6286.657227,122425200,6286.657227,"2019-08-16"
"2019-08-19",6310.632813,6329.73877,6284.775879,6296.714844,107478400,6296.714844,"2019-08-19"
"2019-08-20",6311.907227,6317.690918,6279.564941,6295.737793,115615800,6295.737793,"2019-08-20"
"2019-08-21",6290.811035,6308.352051,6247.990234,6252.966797,97455300,6252.966797,"2019-08-21"
"2019-08-22",6257.556152,6265.957031,6210.537109,6239.245117,102340600,6239.245117,"2019-08-22"
"2019-08-23",6228.129883,6255.597168,6204.187988,6255.597168,104137900,6255.597168,"2019-08-23"
"2019-08-26",6193.230957,6230.314941,6149.02002,6214.509766,120581400,6214.509766,"2019-08-26"
"2019-08-27",6244.573242,6289.884766,6223.744141,6278.170898,117748900,6278.170898,"2019-08-27"
"2019-08-28",6289.650879,6306.329102,6267.194824,6281.645996,107048900,6281.645996,"2019-08-28"
"2019-08-29",6288.186035,6306.895996,6276.420898,6289.119141,111978400,6289.119141,"2019-08-29"
"2019-08-30",6316.119141,6329.883789,6305.037109,6328.470215,132856400,6328.470215,"2019-08-30"
"2019-09-02",6331.147949,6338.112793,6281.60498,6290.545898,126521700,6290.545898,"2019-09-02"
"2019-09-03",6293.361816,6310.630859,6248.796875,6261.589844,122848800,6261.589844,"2019-09-03"
"2019-09-04",6266.76416,6273.604004,6239.000977,6269.664063,111903900,6269.664063,"2019-09-04"
"2019-09-05",6294.283203,6307.348145,6281.954102,6306.803223,110321300,6306.803223,"2019-09-05"
"2019-09-06",6329.412109,6336.912109,6305.01709,6308.950195,114218400,6308.950195,"2019-09-06"
"2019-09-09",6328.282227,6333.896973,6306.73584,6326.212891,109132800,6326.212891,"2019-09-09"
"2019-09-10",6331.726074,6342.005859,6311.34082,6336.672852,113186400,6336.672852,"2019-09-10"
"2019-09-11",6334.591797,6381.954102,6328.687988,6381.954102,136654000,6381.954102,"2019-09-11"
"2019-09-12",6398.995117,6414.483887,6337.523926,6342.173828,111986600,6342.173828,"2019-09-12"
"2019-09-13",6369.422852,6375.804199,6318.919922,6334.842773,106712000,6334.842773,"2019-09-13"
"2019-09-16",6262.288086,6266.140137,6193.513184,6219.435059,102809600,6219.435059,"2019-09-16"
"2019-09-17",6215.236816,6240.348145,6205.301758,6236.689941,112446500,6236.689941,"2019-09-17"
"2019-09-18",6238.705078,6276.632813,6236.476074,6276.632813,108718500,6276.632813,"2019-09-18"
"2019-09-19",6274.178223,6282.062988,6242.893066,6244.470215,106914500,6244.470215,"2019-09-19"
"2019-09-20",6248.974121,6256.821777,6213.243164,6231.473145,134219300,6231.473145,"2019-09-20"
"2019-09-23",6240.144043,6247.577148,6197.388184,6206.199219,118747800,6206.199219,"2019-09-23"
"2019-09-24",6188.769043,6194.589844,6115.950195,6137.60791,90097100,6137.60791,"2019-09-24"
"2019-09-25",6121.490234,6146.403809,6086.001953,6146.403809,91732400,6146.403809,"2019-09-25"
"2019-09-26",6168.667969,6230.333984,6165.925781,6230.333984,105163800,6230.333984,"2019-09-26"
"2019-09-27",6213.932129,6219.77002,6191.664063,6196.88916,112420600,6196.88916,"2019-09-27"
"2019-09-30",6190.37207,6195.728027,6152.496094,6169.102051,93299700,6169.102051,"2019-09-30"
"2019-10-01",6163.979004,6176.605957,6134.77002,6138.25,99171900,6138.25,"2019-10-01"
"2019-10-02",6124.442871,6153.996094,6051.687988,6055.424805,116223100,6055.424805,"2019-10-02"
"2019-10-03",6033.026855,6050.604004,5997.691895,6038.528809,121133700,6038.528809,"2019-10-03"
"2019-10-04",6052.74707,6076.560059,6046.129883,6061.251953,111920200,6061.251953,"2019-10-04"
"2019-10-07",6077.740234,6084.165039,5988.87207,6000.582031,127549800,6000.582031,"2019-10-07"
"2019-10-08",6021.692871,6046.458008,6009.381836,6039.601074,124640500,6039.601074,"2019-10-08"
"2019-10-09",6030.458984,6047.792969,6017.359863,6029.160156,111759600,6029.160156,"2019-10-09"
"2019-10-10",6023.976074,6044.11377,6018.445801,6023.641113,89240100,6023.641113,"2019-10-10"
"2019-10-11",6033.321777,6109.118164,6033.321777,6105.799805,105411100,6105.799805,"2019-10-11"
"2019-10-14",6129.233887,6153.578125,6099.23877,6126.876953,118521000,6126.876953,"2019-10-14"
"2019-10-15",6130.299805,6158.166016,6118.262207,6158.166016,118739300,6158.166016,"2019-10-15"
"2019-10-16",6170.562012,6183.583984,6143.846191,6169.591797,114463100,6169.591797,"2019-10-16"
"2019-10-17",6169.903809,6197.935059,6161.39209,6181.01416,119164000,6181.01416,"2019-10-17"
"2019-10-18",6185.214844,6201.174805,6178.498047,6191.946777,125611600,6191.946777,"2019-10-18"
"2019-10-21",6207.88916,6228.227051,6187.36084,6198.986816,146413800,6198.986816,"2019-10-21"
"2019-10-22",6207.492188,6229.398926,6178.555176,6225.49707,114083500,6225.49707,"2019-10-22"
"2019-10-23",6224.417969,6257.806152,6197.954102,6257.806152,135886700,6257.806152,"2019-10-23"
"2019-10-24",6271.51416,6339.646973,6270.186035,6339.646973,130619300,6339.646973,"2019-10-24"
"2019-10-25",6342.608887,6348.314941,6243.246094,6252.345215,151346100,6252.345215,"2019-10-25"
"2019-10-28",6256.790039,6278.163086,6243.349121,6265.383789,145042900,6265.383789,"2019-10-28"
"2019-10-29",6267.680176,6281.138184,6245.937988,6281.138184,148492100,6281.138184,"2019-10-29"
"2019-10-30",6302.087891,6304.049805,6264.938965,6295.74707,139603200,6295.74707,"2019-10-30"
"2019-10-31",6290.566895,6301.592773,6216.290039,6228.316895,163955700,6228.316895,"2019-10-31"
"2019-11-01",6225.814941,6228.411133,6193.887207,6207.190918,142104600,6207.190918,"2019-11-01"
"2019-11-04",6219.126953,6242.083984,6180.344238,6180.344238,103975100,6180.344238,"2019-11-04"
"2019-11-05",6204.438965,6264.151855,6195.304199,6264.151855,95988100,6264.151855,"2019-11-05"
"2019-11-06",6273.917969,6274.291992,6198.496094,6217.544922,70278100,6217.544922,"2019-11-06"
"2019-11-07",6234.604004,6235.638184,6119.420898,6165.624023,67284200,6165.624023,"2019-11-07"
"2019-11-08",6165.766113,6180.199219,6139.823242,6177.98584,60698400,6177.98584,"2019-11-08"
"2019-11-11",6171.437012,6182.815918,6127.876953,6148.740234,47286600,6148.740234,"2019-11-11"
"2019-11-12",6135.493164,6180.992188,6133.53418,6180.992188,57719100,6180.992188,"2019-11-12"
"2019-11-13",6177.660156,6183.827148,6132.25293,6142.500977,51900400,6142.500977,"2019-11-13"
"2019-11-14",6137.535156,6146.397949,6062.97998,6098.950195,72169800,6098.950195,"2019-11-14"
"2019-11-15",6115.758789,6137.355957,6092.616211,6128.345215,46157800,6128.345215,"2019-11-15"
"2019-11-18",6126.413086,6134.314941,6098.081055,6122.625,47079600,6122.625,"2019-11-18"
"2019-11-19",6136.937012,6152.089844,6113.333008,6152.089844,51414200,6152.089844,"2019-11-19"
"2019-11-20",6136.25293,6167.411133,6123.584961,6155.108887,51663000,6155.108887,"2019-11-20"
"2019-11-21",6135.76416,6137.270996,6099.567871,6117.36377,50800300,6117.36377,"2019-11-21"
"2019-11-22",6115.791016,6122.480957,6086.827148,6100.242188,51362000,6100.242188,"2019-11-22"
"2019-11-25",6094.748047,6105.097168,6052.265137,6070.762207,48496000,6070.762207,"2019-11-25"
"2019-11-26",6091.237793,6096.661133,6026.187988,6026.187988,81161800,6026.187988,"2019-11-26"
"2019-11-27",6025.940918,6052.492188,6002.987793,6023.039063,57364300,6023.039063,"2019-11-27"
"2019-11-28",6013.270996,6036.828125,5945.75,5953.060059,51713900,5953.060059,"2019-11-28"
"2019-11-29",5949.883789,6015.699219,5939.403809,6011.830078,51024700,6011.830078,"2019-11-29"
"2019-12-02",6023.611816,6130.055176,6023.009766,6130.055176,52565500,6130.055176,"2019-12-02"
"2019-12-03",6119.901855,6148.366211,6107.64209,6133.895996,52634500,6133.895996,"2019-12-03"
"2019-12-04",6121.333008,6127.977051,6095.306152,6112.878906,50339400,6112.878906,"2019-12-04"
"2019-12-05",6132.039063,6157.931152,6131.588867,6152.117188,52261600,6152.117188,"2019-12-05"
"2019-12-06",6160.783203,6186.868164,6145.119141,6186.868164,49098600,6186.868164,"2019-12-06"
"2019-12-09",6194.082031,6210.778809,6180.836914,6193.791016,54834500,6193.791016,"2019-12-09"
"2019-12-10",6186.75293,6205.133789,6179.518066,6183.504883,51058500,6183.504883,"2019-12-10"
"2019-12-11",6190.577148,6204.604004,6171.926758,6180.099121,49556800,6180.099121,"2019-12-11"
"2019-12-12",6185.417969,6201.023926,6139.396973,6139.396973,51845400,6139.396973,"2019-12-12"
"2019-12-13",6181.055176,6197.317871,6167.640137,6197.317871,48546800,6197.317871,"2019-12-13"
"2019-12-16",6197.313965,6237.916016,6197.313965,6211.591797,55299700,6211.591797,"2019-12-16"
"2019-12-17",6223.442871,6244.352051,6205.62793,6244.352051,53264500,6244.352051,"2019-12-17"
"2019-12-18",6287.25,6287.25,6287.25,6287.25,0,6287.25,"2019-12-18"
"2019-12-19",6274.388184,6281.416016,6235.844238,6249.930176,47624800,6249.930176,"2019-12-19"
"2019-12-20",6257.160156,6284.37207,6231.46582,6284.37207,52766200,6284.37207,"2019-12-20"
"2019-12-23",6309.670898,6315.721191,6270.539063,6305.910156,39077900,6305.910156,"2019-12-23"
"2019-12-26",6303.059082,6326.268066,6303.059082,6319.442871,33608900,6319.442871,"2019-12-26"
"2019-12-27",6321.568848,6337.335938,6312.380859,6329.313965,42100200,6329.313965,"2019-12-27"
"2019-12-30",6329.134766,6336.919922,6289.546875,6299.539063,47557400,6299.539063,"2019-12-30"
"2020-01-02",6313.12793,6317.013184,6263.675781,6283.581055,33043700,6283.581055,"2020-01-02"
"2020-01-03",6306.187012,6323.46582,6287.706055,6323.46582,44625300,6323.46582,"2020-01-03"
"2020-01-06",6293.499023,6300.436035,6252.634766,6257.402832,41421300,6257.402832,"2020-01-06"
"2020-01-07",6272.220215,6284.89209,6246.128906,6279.346191,39441600,6279.346191,"2020-01-07"
"2020-01-08",6248.442871,6250.12207,6218.129883,6225.686035,44622600,6225.686035,"2020-01-08"
"2020-01-09",6248.661133,6274.493164,6238.98291,6274.493164,41868400,6274.493164,"2020-01-09"
"2020-01-10",6287.166992,6295.370117,6271.97998,6274.940918,52213500,6274.940918,"2020-01-10"
"2020-01-13",6287.912109,6297.775879,6269.480957,6296.566895,44003800,6296.566895,"2020-01-13"
"2020-01-14",6308.890137,6325.405762,6298.60791,6325.405762,44467400,6325.405762,"2020-01-14"
"2020-01-15",6326.166016,6348.525879,6255.498047,6283.365234,51089200,6283.365234,"2020-01-15"
"2020-01-16",6275.956055,6299.541016,6255.493164,6286.047852,42118300,6286.047852,"2020-01-16"
"2020-01-17",6293.782227,6301.484863,6266.932129,6291.657227,37597900,6291.657227,"2020-01-17"
"2020-01-20",6310.500977,6312.98877,6240.189941,6245.042969,38818200,6245.042969,"2020-01-20"
"2020-01-21",6251.99707,6257.884766,6226.063965,6238.152832,41929600,6238.152832,"2020-01-21"
"2020-01-22",6241.575195,6265.51416,6223.189941,6233.453125,51077800,6233.453125,"2020-01-22"
"2020-01-23",6243.998047,6255.042969,6229.130859,6249.209961,41256500,6249.209961,"2020-01-23"
"2020-01-24",6242.834961,6258.851074,6234.825195,6244.108887,38828900,6244.108887,"2020-01-24"
"2020-01-27",6240.817871,6242.176758,6130.928223,6133.208008,43723000,6133.208008,"2020-01-27"
"2020-01-28",6111.184082,6111.184082,6111.184082,6111.184082,0,6111.184082,"2020-01-28"
"2020-01-29",6123.095215,6152.588867,6102.795898,6113.044922,34605300,6113.044922,"2020-01-29"
"2020-01-30",6057.596191,6057.596191,6057.596191,6057.596191,0,6057.596191,"2020-01-30"
"2020-01-31",6076.458984,6078.930176,5937.021973,5940.047852,41508700,5940.047852,"2020-01-31"
"2020-02-03",5920.967773,5942.782227,5877.201172,5884.169922,34951000,5884.169922,"2020-02-03"
"2020-02-04",5947.506836,5952.946777,5911.375,5922.338867,36217700,5922.338867,"2020-02-04"
"2020-02-05",5955.519043,5978.509766,5924.374023,5978.509766,39786600,5978.509766,"2020-02-05"
"2020-02-06",6002.919922,6013.699219,5969.484863,5987.14502,39909700,5987.14502,"2020-02-06"
"2020-02-07",5988.058105,6004.812012,5981.644043,5999.606934,35281700,5999.606934,"2020-02-07"
"2020-02-10",5993.376953,5996.46582,5937.380859,5952.083008,34305400,5952.083008,"2020-02-10"
"2020-02-11",5974,5975.160156,5946.220215,5954.396973,33700000,5954.396973,"2020-02-11"
"2020-02-12",5957.060059,5962.347168,5895.724121,5913.081055,29256800,5913.081055,"2020-02-12"
"2020-02-13",5921.912109,5929.499023,5860.254883,5871.954102,33248200,5871.954102,"2020-02-13"
"2020-02-14",5857.721191,5890.028809,5843.432129,5866.944824,27655200,5866.944824,"2020-02-14"
"2020-02-17",5863.914063,5878.463867,5853.598145,5867.522949,28723300,5867.522949,"2020-02-17"
"2020-02-18",5856.880859,5907.13916,5855.924805,5886.961914,34641400,5886.961914,"2020-02-18"
"2020-02-19",5898.899902,5928.791016,5898.701172,5928.791016,34517800,5928.791016,"2020-02-19"
"2020-02-20",5941.450195,5960.712891,5929.14502,5942.486816,37350100,5942.486816,"2020-02-20"
"2020-02-21",5940.785156,5944.205078,5873.731934,5882.254883,36665400,5882.254883,"2020-02-21"
"2020-02-24",5846.145996,5863.124023,5787.919922,5807.049805,40039600,5807.049805,"2020-02-24"
"2020-02-25",5784.736816,5814.679199,5752.334961,5787.138184,39502600,5787.138184,"2020-02-25"
"2020-02-26",5757.166992,5757.740234,5688.920898,5688.920898,39521300,5688.920898,"2020-02-26"
"2020-02-27",5680.437012,5684.286133,5526.816895,5535.693848,41308700,5535.693848,"2020-02-27"
"2020-02-28",5436.171875,5456.275879,5288.370117,5452.704102,49636800,5452.704102,"2020-02-28"
"2020-03-02",5455.045898,5491.134766,5354.620117,5361.246094,40235000,5361.246094,"2020-03-02"
"2020-03-03",5431.295898,5545.773926,5431.295898,5518.62793,42974300,5518.62793,"2020-03-03"
"2020-03-04",5524.094238,5651.85498,5516.805176,5650.13623,45255400,5650.13623,"2020-03-04"
"2020-03-05",5688.778809,5715.940918,5613.719238,5638.129883,40684000,5638.129883,"2020-03-05"
"2020-03-06",5575.565918,5577.801758,5498.540039,5498.540039,32430900,5498.540039,"2020-03-06"
"2020-03-09",5364.604004,5364.604004,5133.150879,5136.809082,42737600,5136.809082,"2020-03-09"
"2020-03-10",5149.493164,5278.422852,5149.452148,5220.826172,44495700,5220.826172,"2020-03-10"
"2020-03-11",5231.608887,5264.47998,5112.318848,5154.10498,46650100,5154.10498,"2020-03-11"
"2020-03-12",5040.964844,5040.987793,4895.748047,4895.748047,36992900,4895.748047,"2020-03-12"
"2020-03-13",4895.748047,4937.993164,4639.914063,4907.570801,46288600,4907.570801,"2020-03-13"
"2020-03-16",4907.570801,4907.570801,4677.75,4690.657227,30471900,4690.657227,"2020-03-16"
"2020-03-17",4690.657227,4698.043945,4447.956055,4456.749023,30662200,4456.749023,"2020-03-17"
"2020-03-18",4456.749023,4473.824219,4284.674805,4330.673828,38642900,4330.673828,"2020-03-18"
